,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,Sunrise(hrs),Sunset(hrs),WindDirection,WindSpeed,StationLat,StationLong,StationElev_ft
171,2,2007-07-25,83,70,77,3.0,60,66,0,12, ,0.0,29.35,29.99,7.0,4.633333333333333,19.3,230,6.4,41.786,-87.752,612
172,1,2007-07-26,83,66,75,1.0,65,68,0,10,TS TSRA RA BR HZ,0.19,29.19,29.92,9.4,4.65,19.3,220,7.2,41.995,-87.933,662
173,2,2007-07-26,84,64,74,0.0,65,68,0,9,TS TSRA BR HZ,0.89,29.25,29.91,9.9,4.65,19.3,220,7.2,41.786,-87.752,612
174,1,2007-07-27,83,70,77,3.0,68,70,0,12,RA BR HZ,0.17,29.11,29.82,7.9,4.666666666666667,19.283333333333335,30,3.0,41.995,-87.933,662
175,2,2007-07-27,83,70,77,3.0,67,70,0,12,RA BR HZ,0.04,29.16,29.8,8.1,4.666666666666667,19.283333333333335,360,1.2,41.786,-87.752,612
176,1,2007-07-28,80,66,73,-1.0,65,68,0,8,BR HZ,0.0,29.23,29.93,10.2,4.683333333333334,19.266666666666666,30,10.0,41.995,-87.933,662
177,2,2007-07-28,80,70,75,1.0,65,68,0,10,BR HZ,0.0,29.28,29.91,10.7,4.683333333333334,19.266666666666666,30,10.6,41.786,-87.752,612
178,1,2007-07-29,85,63,74,0.0,57,64,0,9, ,0.0,29.28,29.99,5.7,4.7,19.25,50,4.8,41.995,-87.933,662
179,2,2007-07-29,85,67,76,2.0,56,64,0,11, ,0.0,29.34,29.97,6.9,4.7,19.25,50,6.3,41.786,-87.752,612
180,1,2007-07-30,89,62,76,2.0,55,64,0,11, ,0.0,29.33,30.03,4.3,4.716666666666667,19.233333333333334,60,3.8,41.995,-87.933,662
181,2,2007-07-30,86,65,76,2.0,57,65,0,11, ,0.0,29.39,30.01,4.6,4.716666666666667,19.233333333333334,60,3.1,41.786,-87.752,612
182,1,2007-07-31,91,68,80,6.0,61,68,0,15, ,0.0,29.33,30.04,4.9,4.733333333333333,19.216666666666665,40,3.3,41.995,-87.933,662
183,2,2007-07-31,89,69,79,5.0,60,68,0,14, ,0.0,29.39,30.02,5.0,4.733333333333333,19.216666666666665,70,4.0,41.786,-87.752,612
184,1,2007-08-01,92,69,81,8.0,62,69,0,16,HZ,0.0,29.29,30.0,4.1,4.75,19.183333333333334,90,3.5,41.995,-87.933,662
185,2,2007-08-01,91,69,80,7.0,63,70,0,15, ,0.0,29.34,29.98,3.7,4.75,19.183333333333334,130,2.1,41.786,-87.752,612
186,1,2007-08-02,91,70,81,8.0,66,71,0,16,HZ,0.0,29.26,29.97,5.9,4.766666666666667,19.166666666666668,260,5.5,41.995,-87.933,662
187,2,2007-08-02,91,73,82,9.0,66,72,0,17, ,0.0,29.31,29.95,7.2,4.766666666666667,19.166666666666668,230,6.5,41.786,-87.752,612
188,1,2007-08-03,90,69,80,7.0,56,66,0,15, ,0.0,29.31,30.02,5.7,4.783333333333333,19.15,30,2.7,41.995,-87.933,662
189,2,2007-08-03,88,73,81,8.0,58,67,0,16, ,0.0,29.36,30.0,5.8,4.783333333333333,19.15,60,3.3,41.786,-87.752,612
190,1,2007-08-04,81,64,73,0.0,58,64,0,8,RA,0.03,29.31,30.03,6.1,4.8,19.133333333333333,80,5.7,41.995,-87.933,662
191,2,2007-08-04,81,68,75,2.0,58,65,0,10,RA,0.02,29.36,30.01,6.6,4.8,19.133333333333333,90,5.9,41.786,-87.752,612
192,1,2007-08-05,88,67,78,5.0,71,73,0,13,TSRA RA BR HZ,1.43,29.08,29.81,9.6,4.816666666666666,19.116666666666667,210,5.4,41.995,-87.933,662
193,2,2007-08-05,88,68,78,5.0,71,72,0,13,TSRA RA BR VCTS,0.97,29.15,29.79,10.2,4.816666666666666,19.116666666666667,220,7.0,41.786,-87.752,612
194,1,2007-08-06,88,74,81,8.0,72,74,0,16,TSRA RA BR HZ,0.26,29.13,29.83,4.9,4.833333333333333,19.1,100,1.6,41.995,-87.933,662
195,2,2007-08-06,85,75,80,7.0,72,74,0,15,TS TSRA BR HZ,0.05,29.17,29.81,4.6,4.833333333333333,19.1,100,2.6,41.786,-87.752,612
196,1,2007-08-07,91,72,82,9.0,73,76,0,17,RA BR,1.31,29.06,29.76,9.0,4.85,19.066666666666666,250,6.2,41.995,-87.933,662
197,2,2007-08-07,92,73,83,10.0,73,76,0,18,VCTS,0.06,29.11,29.74,8.8,4.85,19.066666666666666,240,6.3,41.786,-87.752,612
198,1,2007-08-08,87,73,80,7.0,71,73,0,15,TSRA RA BR,0.06,29.13,29.83,6.9,4.866666666666667,19.05,30,3.0,41.995,-87.933,662
199,2,2007-08-08,87,74,81,8.0,72,74,0,16,TSRA RA DZ BR HZ,0.09,29.18,29.81,6.4,4.866666666666667,19.05,40,1.5,41.786,-87.752,612
200,1,2007-08-09,84,72,78,5.0,71,73,0,13,TSRA RA,0.05,29.13,29.84,6.0,4.883333333333333,19.033333333333335,290,2.5,41.995,-87.933,662
201,2,2007-08-09,85,73,79,6.0,71,73,0,14,TSRA BR HZ,0.46,29.19,29.82,6.3,4.883333333333333,19.033333333333335,270,3.1,41.786,-87.752,612
202,1,2007-08-10,86,70,78,5.0,68,72,0,13,BR,0.0,29.26,29.96,5.9,4.9,19.0,20,4.5,41.995,-87.933,662
203,2,2007-08-10,86,73,80,7.0,69,72,0,15, ,0.0,29.32,29.94,5.4,4.9,19.0,60,3.0,41.786,-87.752,612
204,1,2007-08-11,89,67,78,5.0,65,70,0,13,BR HZ,0.0,29.31,30.02,3.9,4.916666666666667,18.983333333333334,190,3.2,41.995,-87.933,662
205,2,2007-08-11,88,68,78,5.0,65,70,0,13,BR HZ,0.0,29.38,30.0,3.9,4.916666666666667,18.983333333333334,200,3.1,41.786,-87.752,612
206,1,2007-08-12,88,67,78,5.0,67,71,0,13,TSRA,0.29,29.34,30.06,5.4,4.933333333333334,18.966666666666665,60,1.7,41.995,-87.933,662
207,2,2007-08-12,87,68,78,5.0,67,70,0,13,TSRA,0.23,29.4,30.04,6.6,4.933333333333334,18.966666666666665,60,1.9,41.786,-87.752,612
208,1,2007-08-13,81,65,73,0.0,57,64,0,8,BR,0.0,29.39,30.11,6.9,4.95,18.933333333333334,60,6.2,41.995,-87.933,662
209,2,2007-08-13,80,69,75,2.0,54,63,0,10, ,0.0,29.44,30.08,7.7,4.95,18.933333333333334,80,6.9,41.786,-87.752,612
210,1,2007-08-14,84,65,75,3.0,67,70,0,10,TS TSRA RA BR,0.41,29.23,29.93,8.0,4.966666666666667,18.916666666666668,250,5.9,41.995,-87.933,662
211,2,2007-08-14,84,65,75,3.0,66,69,0,10,TSRA RA BR,0.45,29.29,29.92,9.0,4.966666666666667,18.916666666666668,230,6.4,41.786,-87.752,612
212,1,2007-08-15,80,71,76,4.0,67,70,0,11,TSRA RA BR,0.23,29.17,29.89,5.8,4.983333333333333,18.9,70,3.4,41.995,-87.933,662
213,2,2007-08-15,81,72,77,5.0,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,7.1,4.983333333333333,18.9,60,4.9,41.786,-87.752,612
214,1,2007-08-16,77,65,71,-1.0,64,67,0,6,BR,0.0,29.28,29.97,5.7,5.0,18.866666666666667,10,3.6,41.995,-87.933,662
215,2,2007-08-16,77,67,72,0.0,65,68,0,7,BR,0.0,29.33,29.95,5.7,5.0,18.866666666666667,10,3.5,41.786,-87.752,612
216,1,2007-08-17,79,60,70,-2.0,54,61,0,5, ,0.0,29.41,30.1,6.8,5.016666666666667,18.85,320,5.9,41.995,-87.933,662
217,2,2007-08-17,80,65,73,1.0,54,62,0,8, ,0.0,29.46,30.08,7.4,5.016666666666667,18.85,310,6.1,41.786,-87.752,612
218,1,2007-08-18,68,59,64,-8.0,54,58,1,0,RA,0.09,29.44,30.16,8.1,5.033333333333333,18.816666666666666,120,6.4,41.995,-87.933,662
219,2,2007-08-18,69,60,65,-7.0,54,58,0,0,RA,0.42,29.48,30.15,7.0,5.033333333333333,18.816666666666666,130,6.1,41.786,-87.752,612
220,1,2007-08-19,68,62,65,-6.0,62,64,0,0,TS RA BR,1.33,29.24,29.99,7.4,5.05,18.8,100,6.0,41.995,-87.933,662
221,2,2007-08-19,69,62,66,-5.0,63,64,0,1,TS RA BR,1.33,29.3,29.98,7.5,5.05,18.8,100,5.5,41.786,-87.752,612
222,1,2007-08-20,78,68,73,2.0,68,69,0,8,TSRA RA BR,0.91,29.15,29.87,5.7,5.066666666666666,18.766666666666666,120,0.5,41.995,-87.933,662
223,2,2007-08-20,76,68,72,1.0,69,70,0,7,TS TSRA RA BR HZ,0.48,29.21,29.85,5.9,5.066666666666666,18.766666666666666,200,2.4,41.786,-87.752,612
224,1,2007-08-21,87,69,78,7.0,70,72,0,13,BR HZ,0.01,29.21,29.91,6.0,5.083333333333333,18.75,180,3.8,41.995,-87.933,662
225,2,2007-08-21,85,69,77,6.0,70,72,0,12,BR,0.01,29.26,29.89,6.0,5.083333333333333,18.75,170,3.5,41.786,-87.752,612
226,1,2007-08-22,90,69,80,9.0,71,73,0,15,TS TSRA RA,0.37,29.23,29.94,9.5,5.1,18.716666666666665,210,5.3,41.995,-87.933,662
227,2,2007-08-22,90,70,80,9.0,70,73,0,15,TSRA RA BR,0.88,29.29,29.93,8.4,5.1,18.716666666666665,210,5.1,41.786,-87.752,612
228,1,2007-08-23,87,69,78,7.0,69,71,0,13,TS TSRA RA BR VCTS,2.35,29.15,29.87,11.7,5.133333333333334,18.7,210,9.6,41.995,-87.933,662
229,2,2007-08-23,89,70,80,9.0,69,71,0,15,TS TSRA BR,1.96,29.21,29.86,9.1,5.133333333333334,18.7,210,6.7,41.786,-87.752,612
230,1,2007-08-24,80,69,75,4.0,67,69,0,10,TSRA RA,0.24,29.11,29.82,7.1,5.15,18.666666666666668,250,5.8,41.995,-87.933,662
231,2,2007-08-24,81,69,75,4.0,67,69,0,10,TS TSRA RA BR,0.2,29.16,29.81,7.3,5.15,18.666666666666668,250,5.5,41.786,-87.752,612
232,1,2007-08-25,79,64,72,2.0,63,66,0,7,RA,0.34,29.23,29.93,5.6,5.166666666666667,18.65,360,3.0,41.995,-87.933,662
233,2,2007-08-25,76,65,71,1.0,63,66,0,6,RA BR,0.25,29.29,29.91,6.4,5.166666666666667,18.65,30,2.4,41.786,-87.752,612
234,1,2007-08-26,79,60,70,0.0,55,61,0,5, ,0.0,29.38,30.08,5.4,5.183333333333334,18.616666666666667,110,3.6,41.995,-87.933,662
235,2,2007-08-26,78,61,70,0.0,55,62,0,5, ,0.0,29.44,30.07,4.6,5.183333333333334,18.616666666666667,110,3.7,41.786,-87.752,612
236,1,2007-08-27,79,60,70,0.0,60,64,0,5, ,0.0,29.36,30.07,7.4,5.2,18.583333333333332,170,6.5,41.995,-87.933,662
237,2,2007-08-27,79,63,71,1.0,59,64,0,6, ,0.0,29.41,30.06,7.3,5.2,18.583333333333332,160,6.4,41.786,-87.752,612
238,1,2007-08-28,91,67,79,9.0,66,70,0,14, ,0.0,29.28,29.99,9.5,5.216666666666667,18.566666666666666,200,9.0,41.995,-87.933,662
239,2,2007-08-28,90,69,80,10.0,65,70,0,15, ,0.0,29.34,29.98,8.3,5.216666666666667,18.566666666666666,210,7.8,41.786,-87.752,612
240,1,2007-08-29,85,68,77,7.0,65,69,0,12, ,0.01,29.34,30.04,8.2,5.233333333333333,18.533333333333335,30,5.6,41.995,-87.933,662
241,2,2007-08-29,86,69,78,8.0,64,69,0,13, ,0.01,29.39,30.02,8.8,5.233333333333333,18.533333333333335,30,5.3,41.786,-87.752,612
242,1,2007-08-30,75,57,66,-4.0,54,60,0,1, ,0.0,29.47,30.18,9.9,5.25,18.516666666666666,20,9.1,41.995,-87.933,662
243,2,2007-08-30,75,60,68,-2.0,54,61,0,3, ,0.0,29.51,30.15,10.9,5.25,18.516666666666666,30,10.8,41.786,-87.752,612
244,1,2007-08-31,77,57,67,-2.0,52,59,0,2, ,0.0,29.47,30.19,5.2,5.266666666666667,18.483333333333334,40,3.9,41.995,-87.933,662
245,2,2007-08-31,76,57,67,-2.0,54,60,0,2, ,0.0,29.52,30.17,4.6,5.266666666666667,18.483333333333334,60,3.0,41.786,-87.752,612
246,1,2007-09-01,81,57,69,1.0,55,61,0,4, ,0.0,29.49,30.22,5.0,5.283333333333333,18.45,110,4.2,41.995,-87.933,662
247,2,2007-09-01,79,60,70,2.0,56,62,0,5, ,0.0,29.54,30.2,4.4,5.283333333333333,18.45,110,4.4,41.786,-87.752,612
248,1,2007-09-02,85,61,73,5.0,57,63,0,8, ,0.0,29.41,30.15,5.0,5.3,18.433333333333334,210,4.2,41.995,-87.933,662
249,2,2007-09-02,84,62,73,5.0,56,63,0,8, ,0.0,29.47,30.13,6.0,5.3,18.433333333333334,210,4.8,41.786,-87.752,612
250,1,2007-09-03,88,66,77,9.0,61,67,0,12, ,0.0,29.36,30.09,5.8,5.316666666666666,18.4,270,2.0,41.995,-87.933,662
251,2,2007-09-03,88,64,76,8.0,61,67,0,11, ,0.0,29.42,30.07,6.2,5.316666666666666,18.4,250,3.0,41.786,-87.752,612
252,1,2007-09-04,89,63,76,8.0,60,66,0,11, ,0.0,29.28,30.0,4.3,5.333333333333333,18.366666666666667,220,2.8,41.995,-87.933,662
253,2,2007-09-04,90,67,79,11.0,59,67,0,14, ,0.0,29.34,29.99,5.0,5.333333333333333,18.366666666666667,240,2.2,41.786,-87.752,612
254,1,2007-09-05,90,66,78,11.0,63,69,0,13,RA,0.01,29.24,29.96,6.5,5.35,18.35,190,6.4,41.995,-87.933,662
255,2,2007-09-05,91,72,82,15.0,62,69,0,17, ,0.0,29.31,29.94,6.7,5.35,18.35,190,6.4,41.786,-87.752,612
256,1,2007-09-06,82,73,78,11.0,67,70,0,13,RA HZ,0.18,29.21,29.92,12.1,5.366666666666666,18.316666666666666,200,11.9,41.995,-87.933,662
257,2,2007-09-06,84,74,79,12.0,66,70,0,14,TSRA HZ,0.08,29.27,29.91,13.0,5.366666666666666,18.316666666666666,200,12.8,41.786,-87.752,612
258,1,2007-09-07,84,70,77,10.0,68,70,0,12,TSRA RA BR HZ,0.19,29.15,29.85,13.9,5.383333333333334,18.283333333333335,230,10.4,41.995,-87.933,662
259,2,2007-09-07,84,71,78,11.0,67,70,0,13,TSRA RA BR HZ,0.67,29.21,29.84,13.0,5.383333333333334,18.283333333333335,230,9.5,41.786,-87.752,612
260,1,2007-09-08,78,64,71,5.0,57,63,0,6, ,0.0,29.3,30.0,7.2,5.4,18.25,50,6.0,41.995,-87.933,662
261,2,2007-09-08,78,68,73,7.0,58,64,0,8, ,0.0,29.34,29.98,9.4,5.4,18.25,50,8.4,41.786,-87.752,612
262,1,2007-09-09,80,63,72,6.0,59,63,0,7, ,0.0,29.36,30.06,9.9,5.416666666666667,18.233333333333334,30,9.2,41.995,-87.933,662
263,2,2007-09-09,79,63,71,5.0,59,64,0,6, ,0.0,29.41,30.03,10.9,5.416666666666667,18.233333333333334,30,10.1,41.786,-87.752,612
264,1,2007-09-10,74,54,64,-2.0,58,60,1,0,RA BR,0.36,29.3,30.04,9.0,5.433333333333334,18.2,20,7.2,41.995,-87.933,662
265,2,2007-09-10,73,55,64,-2.0,59,62,1,0,RA,0.25,29.34,30.01,9.7,5.433333333333334,18.2,30,7.4,41.786,-87.752,612
266,1,2007-09-11,71,50,61,-4.0,44,52,4,0, ,0.01,29.2,29.92,13.5,5.45,18.166666666666668,290,11.7,41.995,-87.933,662
267,2,2007-09-11,71,51,61,-4.0,44,52,4,0, ,0.01,29.26,29.91,13.7,5.45,18.166666666666668,290,12.1,41.786,-87.752,612
268,1,2007-09-12,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,5.466666666666667,18.15,30,1.8,41.995,-87.933,662
269,2,2007-09-12,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,5.466666666666667,18.15,50,1.9,41.786,-87.752,612
270,1,2007-09-13,78,50,64,-1.0,45,54,1,0, ,0.0,29.23,29.99,8.5,5.483333333333333,18.116666666666667,190,8.3,41.995,-87.933,662
271,2,2007-09-13,79,53,66,1.0,43,54,0,1, ,0.0,29.3,29.98,7.7,5.483333333333333,18.116666666666667,200,7.1,41.786,-87.752,612
272,1,2007-09-14,66,45,56,-8.0,39,48,9,0, ,0.0,29.36,30.05,13.4,5.5,18.083333333333332,320,12.1,41.995,-87.933,662
273,2,2007-09-14,67,47,57,-7.0,40,49,8,0, ,0.0,29.41,30.04,13.0,5.5,18.083333333333332,320,11.7,41.786,-87.752,612
274,1,2007-09-15,61,39,50,-14.0,33,43,15,0, ,0.0,29.56,30.28,5.9,5.516666666666667,18.05,330,1.4,41.995,-87.933,662
275,2,2007-09-15,62,42,52,-12.0,35,45,13,0, ,0.0,29.62,30.28,6.6,5.516666666666667,18.05,350,1.1,41.786,-87.752,612
276,1,2007-09-16,71,44,58,-6.0,40,49,7,0, ,0.0,29.46,30.19,7.4,5.533333333333333,18.0,180,6.8,41.995,-87.933,662
277,2,2007-09-16,72,49,61,-3.0,38,50,4,0, ,0.0,29.52,30.2,8.2,5.533333333333333,18.0,180,7.7,41.786,-87.752,612
278,1,2007-09-17,80,52,66,2.0,49,57,0,1, ,0.0,29.39,30.12,12.1,5.55,17.966666666666665,170,11.7,41.995,-87.933,662
279,2,2007-09-17,80,55,68,4.0,48,57,0,3, ,0.0,29.46,30.12,11.0,5.55,17.966666666666665,170,10.6,41.786,-87.752,612
280,1,2007-09-18,88,63,76,12.0,58,65,0,11, ,0.0,29.34,30.06,13.1,5.583333333333333,17.933333333333334,190,12.9,41.995,-87.933,662
281,2,2007-09-18,89,66,78,14.0,57,65,0,13, ,0.0,29.41,30.05,12.8,5.583333333333333,17.933333333333334,190,12.5,41.786,-87.752,612
282,1,2007-09-19,84,65,75,12.0,59,65,0,10, ,0.0,29.41,30.11,9.7,5.6,17.916666666666668,260,5.0,41.995,-87.933,662
283,2,2007-09-19,84,68,76,13.0,59,65,0,11, ,0.0,29.47,30.09,9.0,5.6,17.916666666666668,250,3.5,41.786,-87.752,612
284,1,2007-09-20,78,60,69,7.0,59,63,0,4, ,0.0,29.39,30.12,6.6,5.616666666666667,17.883333333333333,70,5.3,41.995,-87.933,662
285,2,2007-09-20,76,63,70,8.0,59,64,0,5, ,0.0,29.44,30.1,6.1,5.616666666666667,17.883333333333333,80,5.6,41.786,-87.752,612
286,1,2007-09-21,88,64,76,14.0,59,66,0,11,HZ,0.0,29.18,29.9,12.4,5.633333333333333,17.85,210,10.3,41.995,-87.933,662
287,2,2007-09-21,90,68,79,17.0,59,66,0,14,HZ,0.0,29.23,29.89,11.5,5.633333333333333,17.85,220,9.8,41.786,-87.752,612
288,1,2007-09-22,74,51,63,1.0,43,53,2,0, ,0.0,29.42,30.12,6.8,5.65,17.816666666666666,30,2.6,41.995,-87.933,662
289,2,2007-09-22,72,58,65,3.0,45,55,0,0, ,0.0,29.48,30.1,7.7,5.65,17.816666666666666,10,4.3,41.786,-87.752,612
290,1,2007-09-23,84,50,67,6.0,50,58,0,2, ,0.0,29.43,30.16,5.3,5.666666666666667,17.8,130,4.6,41.995,-87.933,662
291,2,2007-09-23,83,55,69,8.0,50,59,0,4, ,0.0,29.49,30.15,6.4,5.666666666666667,17.8,120,5.9,41.786,-87.752,612
292,1,2007-09-24,90,68,79,18.0,63,68,0,14, ,0.0,29.27,29.99,11.9,5.683333333333334,17.766666666666666,190,11.4,41.995,-87.933,662
293,2,2007-09-24,91,71,81,20.0,62,69,0,16, ,0.0,29.34,29.98,10.5,5.683333333333334,17.766666666666666,190,10.0,41.786,-87.752,612
294,1,2007-09-25,85,63,74,13.0,65,69,0,9,TS RA,0.27,29.23,29.95,10.5,5.7,17.733333333333334,230,7.9,41.995,-87.933,662
295,2,2007-09-25,83,67,75,14.0,66,69,0,10,TSRA,0.01,29.29,29.93,9.4,5.7,17.733333333333334,230,7.3,41.786,-87.752,612
296,1,2007-09-26,69,53,61,1.0,50,55,4,0,RA,0.09,29.31,30.03,6.6,5.716666666666667,17.7,10,4.3,41.995,-87.933,662
297,2,2007-09-26,68,55,62,2.0,51,56,3,0,RA BR,0.14,29.37,30.02,7.3,5.716666666666667,17.7,20,4.8,41.786,-87.752,612
298,1,2007-09-27,75,49,62,2.0,49,55,3,0,BR,0.01,29.26,29.97,6.5,5.733333333333333,17.683333333333334,240,4.9,41.995,-87.933,662
299,2,2007-09-27,74,52,63,3.0,49,55,2,0,RA BCFG BR,0.01,29.31,29.97,5.8,5.733333333333333,17.683333333333334,250,4.5,41.786,-87.752,612
300,1,2007-09-28,73,53,63,4.0,46,53,2,0, ,0.0,29.47,30.17,7.1,5.75,17.65,40,2.3,41.995,-87.933,662
301,2,2007-09-28,73,53,63,4.0,46,54,2,0, ,0.0,29.52,30.16,6.6,5.75,17.65,70,3.1,41.786,-87.752,612
302,1,2007-09-29,80,50,65,6.0,46,55,0,0, ,0.0,29.5,30.23,9.8,5.766666666666667,17.616666666666667,170,9.5,41.995,-87.933,662
303,2,2007-09-29,82,52,67,8.0,45,55,0,2, ,0.0,29.57,30.23,8.8,5.766666666666667,17.616666666666667,170,8.4,41.786,-87.752,612
304,1,2007-09-30,83,59,71,12.0,49,59,0,6,TSRA BR,0.14,29.36,30.1,14.6,5.783333333333333,17.583333333333332,190,14.4,41.995,-87.933,662
305,2,2007-09-30,84,61,73,14.0,48,59,0,8,TSRA BR,0.14,29.44,30.1,13.2,5.783333333333333,17.583333333333332,190,12.9,41.786,-87.752,612
306,1,2007-10-01,69,59,64,6.0,59,61,1,0,RA DZ FG+ BCFG BR,0.29,29.28,30.0,8.1,5.8,17.566666666666666,220,6.1,41.995,-87.933,662
307,2,2007-10-01,68,59,64,6.0,59,61,1,0,RA BR,0.17,29.35,30.0,8.9,5.8,17.566666666666666,210,7.9,41.786,-87.752,612
308,1,2007-10-02,78,57,68,10.0,59,63,0,3,RA FG+ MIFG BR,0.09,29.18,29.92,11.1,5.816666666666666,17.533333333333335,190,10.8,41.995,-87.933,662
309,2,2007-10-02,80,59,70,12.0,59,63,0,5,RA BR,0.11,29.25,29.92,10.3,5.816666666666666,17.533333333333335,190,10.0,41.786,-87.752,612
310,1,2007-10-03,74,55,65,8.0,48,56,0,0, ,0.0,29.28,29.98,7.1,5.833333333333333,17.5,260,5.9,41.995,-87.933,662
311,2,2007-10-03,74,56,65,8.0,47,56,0,0, ,0.01,29.34,29.97,7.1,5.833333333333333,17.5,250,4.8,41.786,-87.752,612
312,1,2007-10-04,82,51,67,10.0,56,61,0,2,HZ,0.0,29.34,30.04,4.6,5.866666666666667,17.483333333333334,170,3.9,41.995,-87.933,662
313,2,2007-10-04,83,56,70,13.0,56,62,0,5, ,0.0,29.39,30.03,5.9,5.866666666666667,17.483333333333334,170,4.6,41.786,-87.752,612
314,1,2007-10-05,84,62,73,16.0,65,68,0,8,HZ,0.0,29.36,30.08,7.0,5.883333333333333,17.45,170,7.0,41.995,-87.933,662
315,2,2007-10-05,85,68,77,20.0,65,69,0,12,RA BR,0.06,29.42,30.06,7.0,5.883333333333333,17.45,180,6.8,41.786,-87.752,612
316,1,2007-10-06,87,69,78,22.0,67,70,0,13, ,0.0,29.33,30.04,7.4,5.9,17.416666666666668,200,6.9,41.995,-87.933,662
317,2,2007-10-06,88,71,80,24.0,66,71,0,15, ,0.0,29.39,30.03,6.7,5.9,17.416666666666668,210,6.4,41.786,-87.752,612
318,1,2007-10-07,87,67,77,21.0,66,70,0,12, ,0.0,29.31,30.03,5.9,5.916666666666667,17.4,190,5.2,41.995,-87.933,662
319,2,2007-10-07,88,70,79,23.0,65,70,0,14, ,0.0,29.38,30.01,5.9,5.916666666666667,17.4,190,5.3,41.786,-87.752,612
320,1,2007-10-08,87,60,74,18.0,61,66,0,9, ,0.0,29.23,29.93,10.1,5.933333333333334,17.366666666666667,240,7.7,41.995,-87.933,662
321,2,2007-10-08,88,62,75,19.0,60,66,0,10, ,0.0,29.28,29.92,9.9,5.933333333333334,17.366666666666667,240,7.3,41.786,-87.752,612
322,1,2007-10-09,76,49,63,8.0,44,53,2,0, ,0.0,29.21,29.94,12.8,5.95,17.333333333333332,280,11.5,41.995,-87.933,662
323,2,2007-10-09,77,50,64,9.0,44,53,1,0, ,0.0,29.27,29.93,13.3,5.95,17.333333333333332,280,12.1,41.786,-87.752,612
324,1,2007-10-10,54,47,51,-4.0,38,44,14,0,RA DZ,0.01,29.21,29.93,15.5,5.966666666666667,17.316666666666666,310,15.1,41.995,-87.933,662
325,2,2007-10-10,53,47,50,-5.0,37,44,15,0, ,0.01,29.26,29.93,14.6,5.966666666666667,17.316666666666666,310,14.4,41.786,-87.752,612
326,1,2007-10-11,54,46,50,-4.0,39,45,15,0, ,0.0,29.28,30.01,12.9,5.983333333333333,17.283333333333335,360,11.9,41.995,-87.933,662
327,2,2007-10-11,56,48,52,-2.0,39,45,13,0, ,0.0,29.34,30.0,15.5,5.983333333333333,17.283333333333335,360,14.6,41.786,-87.752,612
328,1,2007-10-12,56,41,49,-5.0,35,43,16,0, ,0.0,29.28,30.02,4.6,6.0,17.25,350,3.4,41.995,-87.933,662
329,2,2007-10-12,57,45,51,-3.0,35,43,14,0, ,0.0,29.34,30.02,5.4,6.0,17.25,360,2.8,41.786,-87.752,612
330,1,2007-10-13,59,40,50,-3.0,41,47,15,0, ,0.0,29.31,30.04,3.5,6.033333333333333,17.233333333333334,200,2.7,41.995,-87.933,662
331,2,2007-10-13,59,44,52,-1.0,40,47,13,0, ,0.0,29.38,30.04,4.7,6.033333333333333,17.233333333333334,210,3.6,41.786,-87.752,612
332,1,2007-10-14,61,53,57,4.0,49,53,8,0,RA,0.15,29.34,30.06,6.6,6.05,17.2,110,5.6,41.995,-87.933,662
333,2,2007-10-14,63,55,59,6.0,47,52,6,0,RA,0.01,29.4,30.06,6.0,6.05,17.2,120,5.7,41.786,-87.752,612
334,1,2007-10-15,74,51,63,10.0,52,57,2,0,RA BR,0.07,29.21,29.95,5.6,6.066666666666666,17.183333333333334,140,4.1,41.995,-87.933,662
335,2,2007-10-15,77,55,66,13.0,50,57,0,1,RA,0.04,29.26,29.94,6.9,6.066666666666666,17.183333333333334,160,6.6,41.786,-87.752,612
336,1,2007-10-16,67,52,60,8.0,54,57,5,0,RA DZ BR,0.24,29.16,29.88,7.5,6.083333333333333,17.15,210,6.4,41.995,-87.933,662
337,2,2007-10-16,68,56,62,10.0,55,58,3,0,RA BR,0.19,29.23,29.88,7.3,6.083333333333333,17.15,210,6.5,41.786,-87.752,612
338,1,2007-10-17,72,47,60,8.0,53,57,5,0,RA HZ,0.04,29.07,29.83,9.8,6.1,17.116666666666667,140,9.3,41.995,-87.933,662
339,2,2007-10-17,74,50,62,10.0,53,57,3,0,RA HZ,0.11,29.13,29.83,9.1,6.1,17.116666666666667,140,8.6,41.786,-87.752,612
340,1,2007-10-18,78,59,69,18.0,56,61,0,4,RA BR,0.3,28.59,29.34,18.9,6.116666666666666,17.1,190,17.2,41.995,-87.933,662
341,2,2007-10-18,79,60,70,19.0,57,62,0,5,TSRA RA BR,0.34,28.67,29.34,17.2,6.116666666666666,17.1,190,15.5,41.786,-87.752,612
342,1,2007-10-19,60,52,56,5.0,48,52,9,0,RA BR,0.01,28.75,29.44,16.7,6.133333333333334,17.066666666666666,240,16.2,41.995,-87.933,662
343,2,2007-10-19,61,53,57,6.0,48,52,8,0,RA DZ,0.01,28.82,29.45,18.0,6.133333333333334,17.066666666666666,240,17.7,41.786,-87.752,612
